season,player_id,player_name,pos,age,team,games,games_started,minutes_per_game,pts_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,fg_pct,fg3_pct,fg2_pct,ft_pct,efg_pct,per,ts_pct,usg_pct,bpm,obpm,dbpm,vorp,ws,ws_per_48,years_in_league
2009-10,piercpa01,Paul Pierce,SF,32,BOS,71,71,33.958,18.254,4.366,3.07,1.183,0.437,2.338,0.4717,0.4144,0.4967,0.8522,0.5346,18.2,0.6128,23.8,3.0,2.3,0.7,3.0,8.3,0.165,11
2009-10,terryja01,Jason Terry,SG,32,DAL,77,12,32.987,16.623,1.818,3.792,1.221,0.221,1.416,0.438,0.3646,0.479,0.8657,0.5034,16.5,0.5522,23.0,1.5,1.6,-0.1,2.2,6.5,0.123,11
2009-10,harrial01,Al Harrington,PF,29,NYK,72,15,30.486,17.722,5.625,1.528,0.861,0.361,1.833,0.435,0.3423,0.496,0.7571,0.5029,16.8,0.5455,26.8,-0.8,0.8,-1.6,0.6,3.5,0.077,
2009-10,jennibr01,Brandon Jennings,PG,20,MIL,82,82,32.573,15.488,3.439,5.732,1.28,0.22,2.439,0.3709,0.3737,0.3696,0.8168,0.4305,14.5,0.4753,26.1,0.7,0.5,0.2,1.8,4.2,0.075,1
2009-10,smithjo03,Josh Smith,PF,24,ATL,81,81,35.444,15.667,8.704,4.222,1.605,2.123,2.444,0.5045,0.0,0.5081,0.6185,0.5045,21.0,0.5356,22.2,5.1,2.4,2.7,5.1,9.3,0.155,6
2009-10,salmojo01,John Salmons,SG,30,2TM,81,56,34.864,15.37,3.333,2.753,1.222,0.321,1.519,0.441,0.3819,0.4677,0.8295,0.5005,14.7,0.5532,19.9,1.6,0.4,1.2,2.5,7.1,0.121,
2009-10,cartevi01,Vince Carter,SG,33,ORL,75,74,30.8,16.587,3.907,3.147,0.707,0.24,1.413,0.4276,0.3673,0.4559,0.8399,0.4862,17.1,0.541,25.2,2.0,1.6,0.4,2.3,7.4,0.154,11
2009-10,greenje02,Jeff Green,PF,23,OKC,82,82,37.11,15.11,5.976,1.634,1.268,0.878,1.646,0.4533,0.3333,0.5026,0.7399,0.5019,13.8,0.5303,19.2,0.2,-0.4,0.6,1.7,6.6,0.104,3
2009-10,richaja01,Jason Richardson,SG,29,PHO,79,76,31.456,15.684,5.114,1.81,0.835,0.418,1.165,0.4739,0.3925,0.5284,0.7391,0.5526,16.6,0.5742,20.8,1.7,2.2,-0.5,2.3,6.6,0.127,
2009-10,ginobma01,Manu Ginóbili,SG,32,SAS,75,21,28.667,16.493,3.787,4.933,1.373,0.32,2.053,0.4408,0.3771,0.481,0.8704,0.5138,22.5,0.5839,25.8,6.7,5.1,1.6,4.7,9.7,0.217,8
2009-10,jamisan01,Antawn Jamison,PF,33,2TM,66,64,36.455,18.712,8.409,1.273,1.076,0.318,1.379,0.4614,0.3441,0.4981,0.6467,0.5024,17.3,0.5287,23.9,0.2,1.1,-0.9,1.3,5.8,0.116,
2009-10,denglu01,Luol Deng,SF,24,CHI,70,69,37.871,17.571,7.314,2.043,0.943,0.871,1.914,0.4665,0.3855,0.4737,0.7636,0.4822,16.1,0.5305,21.9,1.0,0.7,0.3,2.0,5.9,0.107,6
2009-10,gallida01,Danilo Gallinari,SF,21,NYK,81,74,33.914,15.074,4.914,1.667,0.926,0.716,1.358,0.4229,0.3811,0.4692,0.8176,0.5232,14.8,0.5748,19.3,0.5,1.2,-0.7,1.7,5.6,0.098,2
2009-10,stuckro01,Rodney Stuckey,PG,23,DET,73,67,34.233,16.644,3.849,4.767,1.384,0.164,2.233,0.4049,0.2278,0.4184,0.8329,0.413,15.6,0.4795,26.4,-0.4,0.0,-0.4,1.0,2.7,0.052,3
2009-10,butleca01,Caron Butler,SG,29,2TM,74,74,37.608,16.297,6.23,2.108,1.568,0.324,2.162,0.4282,0.2897,0.4503,0.8381,0.4481,13.7,0.5069,22.1,-1.3,-1.3,0.0,0.5,3.5,0.06,8
2009-10,gasolpa01,Pau Gasol,C,29,LAL,65,65,36.969,18.308,11.292,3.354,0.569,1.738,2.2,0.5355,0.0,0.5387,0.7901,0.5355,22.9,0.5931,21.4,4.9,3.7,1.3,4.2,11.0,0.22,9
2009-10,beaslmi01,Michael Beasley,PF,21,MIA,78,78,29.846,14.821,6.385,1.282,1.026,0.628,1.679,0.45,0.2745,0.4691,0.8,0.4635,16.1,0.5045,25.8,-0.8,-0.9,0.1,0.7,4.6,0.095,2
2009-10,smithjr01,J.R. Smith,SG,24,DEN,75,0,27.76,15.413,3.12,2.44,1.32,0.267,1.853,0.4143,0.3383,0.477,0.7065,0.4908,15.0,0.5154,26.9,0.1,0.5,-0.4,1.1,2.7,0.062,6
2009-10,horfoal01,Al Horford,C,23,ATL,81,81,35.123,14.173,9.864,2.333,0.728,1.123,1.506,0.5514,1.0,0.5508,0.7889,0.5519,19.4,0.5943,17.6,2.3,1.8,0.5,3.1,10.9,0.184,3
2009-10,millean02,Andre Miller,PG,33,POR,82,66,30.488,13.976,3.244,5.427,1.134,0.11,2.11,0.4449,0.2,0.4686,0.8214,0.4537,18.1,0.5303,23.8,1.8,1.8,0.0,2.4,7.0,0.134,11
2009-10,davisba01,Baron Davis,PG,30,LAC,75,73,33.64,15.267,3.547,7.973,1.68,0.573,2.813,0.4059,0.277,0.459,0.8213,0.4463,17.4,0.5009,24.3,1.5,1.5,0.0,2.2,4.5,0.086,
2009-10,blatcan01,Andray Blatche,PF,23,WAS,81,36,27.852,14.111,6.284,2.099,1.049,0.877,2.247,0.4785,0.2955,0.4869,0.7436,0.485,17.6,0.5186,25.8,0.6,0.2,0.4,1.5,3.4,0.072,
2009-10,hilarne01,Nenê,C,27,DEN,82,82,33.598,13.841,7.646,2.476,1.402,1.0,1.524,0.5872,0.0,0.5888,0.7043,0.5872,18.9,0.6305,16.5,3.2,1.6,1.6,3.6,10.8,0.188,8
2009-10,rondora01,Rajon Rondo,PG,23,BOS,81,81,36.58,13.704,4.444,9.802,2.333,0.136,3.037,0.5077,0.2125,0.5364,0.6206,0.5171,19.1,0.5398,20.2,3.6,2.2,1.4,4.2,9.6,0.156,4
2009-10,bogutan01,Andrew Bogut,C,25,MIL,69,69,32.304,15.87,10.159,1.841,0.565,2.536,1.899,0.5198,0.0,0.5209,0.6287,0.5198,20.7,0.5398,23.3,3.1,0.8,2.2,2.8,7.5,0.162,5
2009-10,flynnjo01,Jonny Flynn,PG,20,MIN,81,81,28.877,13.506,2.358,4.395,1.012,0.025,2.877,0.417,0.3581,0.4342,0.8259,0.4575,13.0,0.5108,24.2,-2.9,-0.8,-2.1,-0.5,0.1,0.002,
2009-10,willima01,Mo Williams,PG,27,CLE,69,68,34.188,15.826,2.986,5.333,1.014,0.304,2.507,0.4421,0.4286,0.4525,0.8939,0.5351,16.1,0.5795,22.0,1.8,2.2,-0.4,2.3,6.7,0.136,7
2009-10,harride01,Devin Harris,PG,26,NJN,64,61,34.703,16.875,3.172,6.609,1.234,0.281,2.828,0.4027,0.2765,0.4438,0.7979,0.4367,16.2,0.5124,25.5,-0.8,0.7,-1.5,0.7,2.7,0.058,6
2009-10,arizatr01,Trevor Ariza,SF,24,HOU,72,71,36.514,14.889,5.597,3.833,1.75,0.556,2.236,0.3944,0.3342,0.4358,0.6491,0.4625,13.3,0.4876,21.2,0.5,-0.4,0.9,1.7,3.2,0.058,6
2009-10,breweco01,Corey Brewer,SG,23,MIN,82,82,30.268,13.0,3.402,2.354,1.427,0.354,2.0,0.431,0.346,0.4593,0.6484,0.4742,12.1,0.5021,21.5,-2.2,-2.1,-0.1,-0.1,1.0,0.019,3
2009-10,thornma01,Marcus Thornton,SG,22,NOH,73,17,25.644,14.479,2.89,1.562,0.795,0.151,1.041,0.4507,0.3738,0.493,0.8136,0.517,17.4,0.55,25.3,0.9,2.3,-1.4,1.4,4.0,0.103,1
2009-10,murphtr01,Troy Murphy,PF,29,IND,72,69,32.556,14.583,10.236,2.083,1.0,0.472,1.389,0.4723,0.3844,0.5333,0.7979,0.551,18.0,0.5847,18.8,2.9,2.4,0.6,2.9,7.8,0.16,
2009-10,gordoer01,Eric Gordon,SG,21,LAC,62,60,35.952,16.855,2.581,3.0,1.113,0.226,2.323,0.449,0.3707,0.5032,0.7425,0.5249,14.1,0.5707,21.5,-0.9,0.1,-1.0,0.6,3.2,0.069,2
2009-10,udrihbe01,Beno Udrih,PG,27,SAC,79,41,31.354,12.949,2.772,4.709,1.127,0.127,1.722,0.4935,0.3769,0.5296,0.8369,0.538,15.7,0.5664,18.6,0.4,0.7,-0.2,1.5,5.5,0.107,6
2009-10,lewisra02,Rashard Lewis,PF,30,ORL,72,72,32.903,14.069,4.417,1.486,1.083,0.389,1.5,0.4348,0.3972,0.4764,0.8056,0.5391,14.0,0.5728,19.4,1.8,0.9,0.8,2.3,6.5,0.132,
2009-10,gasolma01,Marc Gasol,C,25,MEM,69,69,35.783,14.609,9.275,2.391,1.0,1.58,1.957,0.5806,0.0,0.5815,0.6702,0.5806,19.3,0.6173,16.9,2.8,1.8,1.1,3.0,8.4,0.163,2
2009-10,brandel01,Elton Brand,PF,30,PHI,76,57,30.224,13.105,6.066,1.434,1.079,1.053,1.724,0.4802,0.0,0.4807,0.7382,0.4802,15.7,0.5185,21.7,-1.8,-1.1,-0.7,0.1,3.5,0.073,11
2009-10,jefferi01,Richard Jefferson,SF,29,SAS,81,70,31.111,12.272,4.395,1.951,0.556,0.494,1.296,0.4671,0.3155,0.5153,0.7352,0.5052,13.1,0.5514,18.3,-0.2,-0.5,0.3,1.2,6.0,0.114,9
2009-10,chandwi01,Wilson Chandler,SG,22,NYK,65,64,35.692,15.277,5.354,2.123,0.708,0.754,1.662,0.4791,0.2667,0.5239,0.8063,0.5023,13.7,0.5336,20.2,-2.1,-1.0,-1.1,0.0,2.7,0.056,3
2009-10,garneke01,Kevin Garnett,PF,33,BOS,69,69,29.855,14.348,7.333,2.681,0.986,0.826,1.464,0.5207,0.2,0.5228,0.8371,0.5214,19.4,0.5695,22.1,3.5,1.5,1.9,2.9,7.3,0.17,15
2009-10,okurme01,Mehmet Okur,C,30,UTA,73,73,29.438,13.534,7.055,1.63,0.521,1.11,1.74,0.4581,0.385,0.4858,0.8201,0.511,15.6,0.5613,21.0,0.5,0.4,0.1,1.4,5.6,0.125,
2009-10,butlera01,Rasual Butler,SF,30,LAC,82,64,32.951,11.939,2.927,1.415,0.439,0.829,0.963,0.4092,0.3356,0.4817,0.8414,0.4925,10.7,0.5242,17.0,-1.9,-0.8,-1.1,0.1,2.7,0.048,8
2009-10,bynuman01,Andrew Bynum,C,22,LAL,65,65,30.415,15.031,8.323,1.046,0.538,1.446,1.769,0.5698,0.0,0.5706,0.7395,0.5698,20.2,0.6085,20.8,1.5,1.1,0.4,1.8,7.8,0.189,
2009-10,feltora01,Raymond Felton,PG,25,CHA,80,80,33.038,12.1,3.6,5.575,1.538,0.275,2.1,0.4586,0.3846,0.4754,0.763,0.4941,15.2,0.5249,19.2,1.6,0.1,1.5,2.3,6.5,0.118,5
2009-10,hillge01,George Hill,PG,23,SAS,78,43,29.179,12.359,2.628,2.897,0.885,0.333,1.295,0.4783,0.3989,0.5055,0.7722,0.5291,14.7,0.5723,19.0,0.9,0.0,0.9,1.7,6.7,0.141,2
2009-10,conlemi01,Mike Conley,PG,22,MEM,80,80,32.112,11.988,2.388,5.312,1.363,0.15,2.125,0.4446,0.3868,0.4644,0.7433,0.494,13.9,0.5256,18.4,-0.6,0.0,-0.6,0.9,4.0,0.075,3
2009-10,millspa01,Paul Millsap,PF,24,UTA,82,8,27.768,11.634,6.817,1.598,0.78,1.207,1.415,0.5377,0.1111,0.5431,0.6932,0.5384,16.7,0.5732,18.7,0.4,-0.4,0.8,1.4,7.2,0.152,4
2009-10,onealje01,Jermaine O'Neal,C,31,MIA,70,70,28.443,13.571,6.943,1.314,0.357,1.357,1.786,0.5289,0.0,0.5303,0.72,0.5289,17.9,0.5628,22.9,-0.1,-0.5,0.4,1.0,5.6,0.135,
2009-10,collida01,Darren Collison,PG,22,NOH,76,37,27.75,12.447,2.526,5.684,1.026,0.053,2.658,0.4766,0.4,0.4896,0.8506,0.5057,16.5,0.5465,23.1,-0.8,0.9,-1.8,0.6,2.9,0.066,1
2009-10,hibbero01,Roy Hibbert,C,23,IND,81,69,25.123,11.679,5.728,1.951,0.37,1.617,1.79,0.4949,0.5,0.4948,0.7545,0.4968,16.2,0.5372,22.2,-0.9,-1.5,0.6,0.6,4.1,0.097,2
2009-10,martike02,Kevin Martin,SG,26,2TM,46,43,35.5,20.565,3.565,2.413,1.0,0.13,2.0,0.417,0.3333,0.4534,0.8765,0.4675,17.0,0.5614,25.3,-0.4,1.0,-1.4,0.6,4.2,0.123,6
2009-10,thompja02,Jason Thompson,C,23,SAC,75,58,31.427,12.52,8.493,1.653,0.547,0.973,1.853,0.4719,0.1,0.4767,0.7148,0.4726,14.5,0.5183,19.6,-2.4,-1.6,-0.8,-0.2,4.0,0.081,2
2009-10,jackja01,Jarrett Jack,PG,26,TOR,82,43,27.354,11.354,2.707,5.037,0.732,0.073,1.988,0.4814,0.4121,0.5106,0.8423,0.5425,16.3,0.5991,19.1,0.4,2.0,-1.6,1.4,4.8,0.103,5
2009-10,villach01,Charlie Villanueva,PF,25,DET,78,16,23.692,11.936,4.679,0.679,0.615,0.705,0.949,0.4389,0.3511,0.4844,0.8154,0.4988,16.0,0.5265,23.9,0.0,0.8,-0.8,0.9,3.5,0.091,5
2009-10,youngth01,Thaddeus Young,PF,21,PHI,67,45,32.015,13.821,5.224,1.448,1.209,0.224,1.881,0.4699,0.3478,0.4948,0.6909,0.4994,14.0,0.5228,21.5,-1.9,-0.4,-1.5,0.1,2.1,0.047,3
2009-10,diawbo01,Boris Diaw,PF,27,CHA,82,82,35.439,11.28,5.171,3.963,0.732,0.695,2.171,0.4825,0.3204,0.5414,0.7687,0.5252,12.8,0.5521,16.2,0.8,-0.1,0.9,2.0,6.2,0.102,7
2009-10,hillgr01,Grant Hill,SF,37,PHO,81,81,30.0,11.259,5.494,2.383,0.741,0.444,1.333,0.478,0.4375,0.4831,0.8167,0.5028,14.0,0.5606,16.8,0.6,0.3,0.3,1.6,5.5,0.109,
2009-10,fryech01,Channing Frye,C,26,PHO,81,41,27.037,11.16,5.272,1.395,0.79,0.914,0.901,0.4509,0.4388,0.4662,0.8099,0.5733,15.0,0.5977,16.7,2.7,1.8,0.9,2.6,6.4,0.14,5
2009-10,morroan01,Anthony Morrow,SG,24,GSW,69,37,29.246,13.029,3.754,1.507,0.942,0.232,1.217,0.468,0.456,0.4773,0.886,0.5676,14.0,0.5968,17.8,-0.4,1.2,-1.5,0.8,3.5,0.083,2
2009-10,mariosh01,Shawn Marion,SF,31,DAL,75,75,31.8,11.973,6.36,1.427,0.92,0.813,1.32,0.5077,0.1579,0.5165,0.7554,0.5096,14.7,0.5351,18.1,-0.5,-0.5,0.1,0.9,5.0,0.101,
2009-10,willilo02,Lou Williams,PG,23,PHI,64,38,29.875,14.031,2.922,4.188,1.25,0.234,1.656,0.4697,0.3398,0.5265,0.824,0.5214,18.2,0.576,21.1,1.6,1.9,-0.4,1.7,5.2,0.131,5
2009-10,parketo01,Tony Parker,PG,27,SAS,56,50,30.857,15.964,2.411,5.661,0.518,0.143,2.661,0.4874,0.2941,0.4971,0.7561,0.4944,16.4,0.5423,25.8,-0.7,0.6,-1.3,0.6,3.6,0.1,9
2009-10,leeco01,Courtney Lee,SG,24,NJN,71,66,33.451,12.465,3.549,1.704,1.31,0.282,1.07,0.4361,0.3378,0.4764,0.8693,0.4852,12.8,0.5253,17.7,-1.4,-1.0,-0.4,0.4,3.1,0.063,2
2009-10,odomla01,Lamar Odom,PF,30,LAL,82,38,31.524,10.756,9.78,3.256,0.915,0.72,1.829,0.4628,0.3187,0.5099,0.6931,0.502,15.9,0.5327,17.0,2.5,0.7,1.8,2.9,7.7,0.143,
2009-10,gordobe01,Ben Gordon,SG,26,DET,62,17,27.903,13.79,1.919,2.677,0.79,0.097,1.903,0.4163,0.3205,0.4645,0.8609,0.47,14.0,0.5342,24.5,-1.4,0.3,-1.8,0.2,2.1,0.058,
2009-10,ridnolu01,Luke Ridnour,PG,28,MIL,82,0,21.451,10.39,1.744,3.951,0.659,0.085,1.293,0.4781,0.3812,0.5129,0.9071,0.5284,17.7,0.5698,22.0,2.2,1.7,0.5,1.8,6.2,0.169,
2009-10,okafoem01,Emeka Okafor,C,27,NOH,82,82,28.902,10.366,9.049,0.671,0.659,1.549,1.354,0.5305,,0.5305,0.562,0.5305,16.5,0.5473,17.1,-1.2,-0.9,-0.3,0.4,5.5,0.111,6
2009-10,artesro01,Metta World Peace,SF,30,LAL,77,77,33.831,10.974,4.299,3.039,1.377,0.273,1.571,0.4135,0.3547,0.4527,0.6882,0.4845,12.1,0.5141,16.2,0.5,-0.6,1.1,1.6,5.3,0.098,11
2009-10,loveke01,Kevin Love,PF,21,MIN,60,22,28.567,14.033,10.967,2.267,0.717,0.383,1.95,0.4505,0.3302,0.4741,0.8152,0.4776,20.7,0.5486,22.4,1.5,2.7,-1.2,1.5,4.9,0.137,2
2009-10,paulch01,Chris Paul,PG,24,NOH,45,45,38.044,18.689,4.244,10.667,2.133,0.178,2.489,0.4929,0.4094,0.5137,0.8474,0.5338,23.7,0.5835,22.2,6.2,4.6,1.6,3.5,7.3,0.205,5
2009-10,ilyaser01,Ersan İlyasova,PF,22,MIL,81,31,23.432,10.37,6.383,1.037,0.654,0.284,0.877,0.4431,0.3361,0.4959,0.7152,0.4986,15.7,0.526,20.8,0.4,0.1,0.3,1.1,5.8,0.147,4
2009-10,turkohe01,Hedo Türkoğlu,SF,30,TOR,74,69,30.703,11.284,4.635,4.108,0.743,0.432,1.689,0.4095,0.3737,0.4364,0.7743,0.4896,13.3,0.5398,18.1,0.4,0.7,-0.4,1.4,3.4,0.072,
2009-10,gomesry01,Ryan Gomes,SF,27,MIN,76,64,29.079,10.947,4.579,1.632,0.816,0.211,1.25,0.4467,0.3719,0.4747,0.8254,0.4973,12.1,0.5283,17.4,-1.8,-1.0,-0.8,0.1,2.4,0.052,
2009-10,hamilri01,Richard Hamilton,SG,31,DET,46,46,33.739,18.065,2.652,4.391,0.652,0.065,2.5,0.4086,0.2971,0.4352,0.8465,0.4372,14.9,0.5048,27.9,-2.1,0.6,-2.7,0.0,1.4,0.043,
2009-10,delfica01,Carlos Delfino,SF,27,MIL,75,66,30.387,11.0,5.253,2.693,1.067,0.28,1.587,0.4085,0.3671,0.4496,0.7815,0.5,12.9,0.5259,18.0,1.5,-0.1,1.5,2.0,4.8,0.101,
2009-10,kiddja01,Jason Kidd,PG,36,DAL,80,80,36.013,10.3,5.562,9.05,1.812,0.438,2.438,0.4232,0.4251,0.4202,0.8081,0.5544,17.2,0.5766,14.5,4.2,2.5,1.7,4.5,8.9,0.148,
2009-10,willima02,Marvin Williams,SF,23,ATL,81,81,30.469,10.123,5.136,1.148,0.815,0.568,0.889,0.4548,0.303,0.4925,0.8186,0.4849,13.0,0.5405,15.5,-0.4,-0.4,0.1,1.0,5.7,0.111,5
2009-10,nelsoja01,Jameer Nelson,PG,27,ORL,65,64,28.615,12.585,2.985,5.431,0.738,0.031,2.138,0.449,0.3805,0.4813,0.8448,0.5099,15.5,0.5403,22.3,0.7,1.0,-0.3,1.3,5.0,0.129,6
2009-10,hinriki01,Kirk Hinrich,SG,29,CHI,74,53,33.527,10.878,3.514,4.459,1.149,0.324,1.527,0.409,0.3714,0.4313,0.7522,0.4781,11.6,0.5014,16.6,-0.5,-1.6,1.0,0.9,4.0,0.077,7
2009-10,thornal01,Al Thornton,SF,26,2TM,75,46,27.72,10.72,3.92,1.2,0.6,0.467,1.36,0.4734,0.3548,0.4791,0.7251,0.4815,11.8,0.5229,19.0,-3.1,-2.1,-1.0,-0.6,2.2,0.051,
2009-10,casspom01,Omri Casspi,SF,21,SAC,77,31,25.078,10.286,4.532,1.234,0.701,0.221,1.273,0.4464,0.3695,0.4797,0.6724,0.5022,13.0,0.529,19.4,-1.1,-0.3,-0.8,0.4,2.5,0.062,1
2009-10,perkike01,Kendrick Perkins,C,25,BOS,78,78,27.615,10.141,7.628,1.026,0.333,1.692,2.115,0.6015,0.0,0.605,0.5821,0.6015,15.0,0.613,17.6,-0.7,-1.7,1.0,0.7,5.2,0.116,7
2009-10,redicjj01,JJ Redick,SG,25,ORL,82,9,22.049,9.61,1.89,1.927,0.341,0.049,0.768,0.4394,0.4051,0.4731,0.8604,0.5398,15.0,0.6055,18.3,1.8,1.8,0.1,1.8,6.5,0.173,4
2009-10,stojape01,Peja Stojaković,SF,32,NOH,62,55,31.403,12.645,3.661,1.484,0.774,0.081,0.903,0.4041,0.375,0.4345,0.8972,0.5,12.4,0.5333,18.6,-0.9,0.2,-1.1,0.5,2.7,0.067,
2009-10,jonesda02,Dahntay Jones,SF,29,IND,76,26,24.895,10.211,3.013,1.974,0.526,0.513,1.697,0.4607,0.125,0.4788,0.7704,0.4639,10.8,0.5271,20.1,-3.6,-3.3,-0.4,-0.8,1.8,0.046,7
2009-10,rushbr01,Brandon Rush,SG,24,IND,82,64,30.378,9.439,4.22,1.366,0.683,0.793,1.134,0.4231,0.4106,0.4325,0.6292,0.5114,9.6,0.5222,14.8,-1.3,-1.5,0.1,0.4,2.5,0.048,2
2009-10,hasleud01,Udonis Haslem,PF,29,MIA,78,0,27.91,9.885,8.064,0.667,0.385,0.295,0.962,0.4937,,0.4937,0.7617,0.4937,14.6,0.5377,17.1,-1.7,-0.8,-0.8,0.2,6.0,0.132,7
2009-10,matthwe02,Wesley Matthews,SG,23,UTA,82,48,24.695,9.378,2.329,1.512,0.78,0.183,1.134,0.4832,0.3818,0.525,0.829,0.5389,12.3,0.5916,16.5,-0.5,-0.6,0.0,0.8,4.6,0.109,1
2009-10,webstma02,Martell Webster,SF,23,POR,82,49,24.451,9.366,3.268,0.756,0.549,0.488,0.732,0.4053,0.3735,0.4397,0.8129,0.5023,12.5,0.543,18.2,0.0,0.3,-0.3,1.0,4.4,0.105,
2009-10,goodedr01,Drew Gooden,C,28,2TM,70,33,25.071,10.9,7.743,0.671,0.586,0.829,1.543,0.4784,0.125,0.4832,0.8611,0.4792,16.9,0.5473,21.0,-2.1,-1.2,-1.0,-0.1,4.4,0.12,8
2009-10,hardeja01,James Harden,SG,20,OKC,76,0,22.868,9.908,3.211,1.803,1.053,0.263,1.395,0.4031,0.375,0.4242,0.8083,0.4836,14.0,0.5508,20.4,0.5,-0.7,1.2,1.1,4.5,0.124,1
2009-10,murraro01,Ronald Murray,SG,30,2TM,75,2,22.307,9.947,2.44,1.8,0.613,0.213,1.213,0.3924,0.3122,0.4307,0.7268,0.4429,11.7,0.4854,23.6,-2.3,-1.7,-0.6,-0.1,1.8,0.052,
2009-10,jerebjo01,Jonas Jerebko,PF,22,DET,80,73,27.9,9.262,5.975,0.725,0.988,0.362,1.025,0.4809,0.313,0.5205,0.7102,0.5108,13.9,0.5445,15.7,-1.3,-0.7,-0.6,0.4,4.4,0.095,1
2009-10,gibsota01,Taj Gibson,PF,24,CHI,82,70,26.878,8.963,7.451,0.854,0.61,1.268,1.39,0.4944,,0.4944,0.6457,0.4944,13.8,0.5205,16.7,-2.0,-2.4,0.5,0.0,4.7,0.102,1
2009-10,warriha01,Hakim Warrick,PF,27,2TM,76,6,20.487,9.645,4.132,0.684,0.316,0.237,1.053,0.4818,0.1429,0.4862,0.7372,0.4827,15.6,0.5466,21.8,-1.3,-0.4,-0.9,0.3,4.0,0.123,
2009-10,bibbymi01,Mike Bibby,PG,31,ATL,80,80,27.438,9.125,2.3,3.875,0.838,0.037,1.125,0.4161,0.3889,0.4437,0.8608,0.514,12.7,0.5377,16.1,-0.2,0.1,-0.2,1.0,4.8,0.105,
2009-10,afflaar01,Arron Afflalo,SG,24,DEN,82,75,27.085,8.829,3.073,1.683,0.561,0.366,0.902,0.465,0.4337,0.4881,0.7347,0.5573,10.9,0.5763,14.0,-0.4,-0.2,-0.2,0.9,4.3,0.093,3
2009-10,hawessp01,Spencer Hawes,C,21,SAC,72,59,26.444,10.042,6.056,2.194,0.444,1.153,1.819,0.4685,0.2989,0.494,0.6887,0.488,13.8,0.5073,19.6,-1.2,-1.2,0.1,0.4,2.1,0.053,3
2009-10,arenagi01,Gilbert Arenas,PG,28,WAS,32,32,36.531,22.562,4.156,7.188,1.281,0.281,3.656,0.4107,0.3481,0.4368,0.7391,0.4619,18.7,0.5106,31.9,1.7,2.9,-1.2,1.1,1.8,0.074,
2009-10,millebr01,Brad Miller,C,33,CHI,82,37,23.78,8.768,4.866,1.878,0.537,0.354,1.305,0.4303,0.2803,0.4744,0.8273,0.4621,12.9,0.5304,18.1,-0.8,-1.4,0.5,0.6,4.0,0.098,
2009-10,barnema02,Matt Barnes,SF,29,ORL,81,58,25.889,8.84,5.494,1.654,0.728,0.37,1.383,0.4865,0.3188,0.5857,0.7397,0.5458,13.6,0.5763,16.2,1.3,-0.1,1.3,1.7,5.9,0.135,6
2009-10,wallara01,Rasheed Wallace,C,35,BOS,79,13,22.532,8.987,4.114,1.013,1.013,0.886,0.797,0.4092,0.2828,0.5111,0.768,0.4723,13.1,0.5035,20.2,0.0,-1.6,1.6,0.9,3.6,0.097,
2009-10,foyera01,Randy Foye,PG,26,WAS,70,38,23.814,10.057,1.857,3.257,0.471,0.143,1.343,0.4136,0.3462,0.4416,0.8897,0.4645,13.2,0.5155,21.1,-1.2,0.0,-1.2,0.3,2.2,0.063,4
2009-10,haywobr01,Brendan Haywood,C,30,2TM,77,67,30.584,9.143,9.286,0.558,0.338,2.052,1.286,0.5621,0.0,0.5633,0.6204,0.5621,16.1,0.5878,13.5,-0.1,-0.3,0.2,1.1,6.7,0.137,
2009-10,caldejo01,José Calderón,PG,28,TOR,68,39,26.721,10.279,2.088,5.941,0.691,0.103,1.456,0.4824,0.3977,0.5189,0.7981,0.5423,16.5,0.5694,17.9,0.6,2.5,-1.9,1.2,4.2,0.111,5
2009-10,hicksjj01,J.J. Hickson,PF,21,CLE,81,73,20.877,8.506,4.938,0.494,0.444,0.481,1.136,0.5536,0.0,0.5547,0.681,0.5536,15.2,0.5802,18.9,-1.4,-1.0,-0.4,0.3,4.3,0.122,2
2009-10,kirilan01,Andrei Kirilenko,SF,28,UTA,58,35,28.983,11.862,4.552,2.724,1.431,1.224,1.362,0.5062,0.2921,0.5547,0.7436,0.5332,18.2,0.5881,17.7,5.1,2.7,2.4,3.0,6.0,0.171,
2009-10,noahjo01,Joakim Noah,C,24,CHI,64,54,30.078,10.734,11.0,2.062,0.5,1.562,1.828,0.5038,,0.5038,0.7443,0.5038,17.9,0.5573,17.1,1.6,0.1,1.5,1.7,6.2,0.155,3
2009-10,richaqu01,Quentin Richardson,SF,29,MIA,76,75,27.395,8.921,4.921,1.224,0.921,0.237,0.816,0.4314,0.3966,0.4926,0.7324,0.5579,12.9,0.5724,14.8,1.3,0.4,0.8,1.7,5.8,0.134,
2009-10,dudleja01,Jared Dudley,SF,24,PHO,82,1,24.28,8.22,3.427,1.402,0.988,0.195,0.829,0.4592,0.458,0.4605,0.7536,0.5816,13.6,0.6119,13.7,2.1,1.4,0.7,2.1,5.3,0.128,3
2009-10,sessira01,Ramon Sessions,PG,23,MIN,82,1,21.122,8.22,2.61,3.146,0.671,0.061,1.671,0.4559,0.0667,0.4667,0.7167,0.4568,12.9,0.5125,19.9,-3.0,-1.8,-1.2,-0.4,1.1,0.03,2
